Month,ZipCode,ZipName,Footnote,Median_Listing_Price,Median_Listing_Price_M/M,Median_Listing_Price_Y/Y,Active_Listing_Count_,Active_Listing_Count_M/M,Active_Listing_Count_Y/Y,Days_on_Market_,Days_on_Market_M/M,Days_on_Market_Y/Y,New_Listing_Count_,New_Listing_Count_M/M,New_Listing_Count_Y/Y,Price_Increase_Count_,Price_Increase_Count_M/M,Price_Increase_Count_Y/Y,Price_Decrease_Count_,Price_Decrease_Count_M/M,Price_Decrease_Count_Y/Y,Pending_Listing_Count_,Pending_Listing_Count_M/M,Pending_Listing_Count_Y/Y,Avg_Listing_Price,Avg_Listing_Price_M/M,Avg_Listing_Price_Y/Y,Total_Listing_Count,Total_Listing_Count_M/M,Total_Listing_Count_Y/Y,Pending_Ratio,Pending_Ratio_M/M,Pending_Ratio_Y/Y
4/1/19 0:00,65809,"Springfield, MO",*,372000,-0.0336,,77.5,0.2302,,41,0.0649,,34,-0.0556,0.0625,0,,,20,1.5,1.5,0,,-1,488807,-0.0288,-0.1097,77.5,0.2302,-0.1292,0,0,-0.5085
4/1/19 0:00,65810,"Springfield, MO",*,299950,-0.0627,0.0811,66,0.0645,,36,-0.28,-0.3077,46,0.4375,0.6429,0,,,18,0.5,-0.25,0,,-1,334781,-0.0185,0.0341,66,0.0645,-0.45,0,0,-0.6438
4/1/19 0:00,66002,"Atchison, KS",,81800,0.1054,-0.0382,47,0.2368,-0.1455,94.5,-0.2674,0.1667,12,-0.25,-0.25,0,,,6,-0.25,-0.25,0,,,122293,-0.0203,0.0508,47,0.2368,-0.1455,0,0,0
4/1/19 0:00,66006,"Baldwin City, KS",,297450,-0.0559,-0.0054,43.5,0.3182,0.0116,25.25,-0.3176,-0.528,28,-0.125,0.4,0,,,12,2,0.5,0,,,319772,0.0208,-0.0523,43.5,0.3182,0.0116,0,0,0
4/1/19 0:00,66007,"Basehor, KS",*,353057.5,-0.0055,,81.5,0.0584,0.3145,71.25,-0.4013,0.7378,40,2.3333,0.4286,2,,-0.5,12,,2,0,,,380633,0.0033,0.2882,81.5,0.0584,0.3145,0,0,0
4/1/19 0:00,66012,"Bonner Springs, KS",,215012.5,-0.0652,-0.1133,23.5,0.0217,-0.0962,36,-0.6345,-0.2258,10,-0.1667,-0.1667,0,,,8,1,1,0,,,213298,-0.0553,-0.2566,23.5,0.0217,-0.0962,0,0,0
4/1/19 0:00,66013,"Bucyrus, KS",*,580800,0.0222,0.0573,31,0.0333,0.2917,223.25,0.089,,4,-0.5,0,0,,,2,-0.5,,0,,,856498,-0.0057,-0.1713,31,0.0333,0.2917,0,0,0
4/1/19 0:00,66018,"De Soto, KS",,296775,-0.1498,-0.1515,28,-0.0345,0.0769,30.5,-0.5197,-0.1757,12,0,2,0,,,4,0,0,0,,,305392,-0.1845,-0.1637,28,-0.0345,0.0769,0,0,0
4/1/19 0:00,66025,"Eudora, KS",,251275,0.0069,0.1241,20,-0.1304,-0.1667,30,-0.0323,0.0526,14,-0.3,-0.125,0,,,0,,,0,,,351852,0.1363,-0.0979,20,-0.1304,-0.1667,0,0,0
4/1/19 0:00,66030,"Gardner, KS",*,319787.5,-0.0511,,77,0.2419,0.0267,34.75,-0.4654,0.178,52,0.625,0.0833,2,,,14,2.5,2.5,0,,,325477,-0.0447,0.2695,77,0.2419,0.0267,0,0,0
4/1/19 0:00,66032,"Garnett, KS",,89050,0.1138,-0.022,44.5,-0.0326,0.0854,135,0.1157,0.0075,8,-0.3333,-0.3333,0,,,6,-0.5,-0.25,0,,,173971,0.0006,0.5196,44.5,-0.0326,0.0854,0,0,0
4/1/19 0:00,66040,"La Cygne, KS",*,118175,0.2632,,16.5,0.5,0.0313,25.75,-0.4148,-0.5636,6,-0.25,-0.25,0,,,6,,,0,,,276863,0.1258,0.4747,16.5,0.5,0.0313,0,0,0
4/1/19 0:00,66043,"Lansing, KS",,296150,-0.1039,0.0537,45,0.2162,0.1538,66.25,0.1422,0.2045,14,-0.125,-0.125,0,,,18,1.25,1.25,0,,,286775,-0.0535,0.0218,45,0.2162,0.1538,0,0,0
4/1/19 0:00,66044,"Lawrence, KS",*,262475,-0.1101,,62,0.3778,,30,-0.0625,,26,-0.0714,-0.2778,0,,,22,0.8333,0.8333,0,,,308989,-0.0239,0.195,62,0.3778,0.24,0,0,0
4/1/19 0:00,66046,"Lawrence, KS",*,221500,0.0305,0.1218,28.5,-0.1618,-0.05,44,-0.2348,,22,0.8333,0.1,0,,,8,0,1,0,,,289742,0.097,0.1279,28.5,-0.1618,-0.05,0,0,0
4/1/19 0:00,66047,"Lawrence, KS",*,324950,0.083,,94.5,0.2945,,38.75,-0.3648,,46,-0.1154,0.15,0,,,38,1.375,2.1667,0,,,380149,0.0343,0.05,94.5,0.2945,0.4766,0,0,0
4/1/19 0:00,66048,"Leavenworth, KS",*,218800,0.0083,,110.5,0.1882,-0.1434,41.75,-0.1117,-0.0924,60,0.25,-0.0625,0,,,22,0.8333,0.8333,0,,,268194,-0.0124,0.2954,110.5,0.1882,-0.1434,0,0,0
4/1/19 0:00,66049,"Lawrence, KS",*,348500,-0.0453,,155,0.3025,,27.5,-0.5769,,84,0.5,0.2353,0,,,28,2.5,-0.125,0,,,372729,-0.0204,-0.1075,155,0.3025,0.3478,0,0,0
4/1/19 0:00,66053,"Louisburg, KS",,316000,-0.0706,0.0291,20,0.1765,-0.5745,31.25,-0.2188,-0.2733,18,3.5,-0.1,0,,,8,1,0,0,,,381964,-0.0847,-0.1465,20,0.1765,-0.5745,0,0,0
4/1/19 0:00,66054,"McLouth, KS",*,158550,0.0032,-0.2055,12,0,0.0909,51.5,0.2561,,0,-1,-1,0,,,0,,,0,,,176660,0.0694,-0.0541,12,0,0.0909,0,0,0
4/1/19 0:00,66061,"Olathe, KS",,415045,-0.0223,0.0494,299,0.0755,-0.0229,77.25,-0.2945,0.3319,122,0.1296,0.0517,14,-0.3,-0.125,74,-0.0263,0.85,0,,,443671,-0.0376,-0.0667,299,0.0755,-0.0229,0,0,0
4/1/19 0:00,66062,"Olathe, KS",*,406695,-0.0201,0.1628,250.5,0.1438,0.2043,55,-0.4022,,136,0.36,-0.1053,12,-0.25,0,60,0.875,0.6667,0,,,447756,-0.0233,0.2058,250.5,0.1438,0.2043,0,0,0
4/1/19 0:00,66064,"Osawatomie, KS",*,71225,0.0168,,24.5,-0.2794,0.1136,84.5,0.2612,0.1736,8,1,-0.3333,0,,,4,0,0,0,,,117282,0.1835,-0.3903,24.5,-0.2794,0.1136,0,0,0
4/1/19 0:00,66066,"Oskaloosa, KS",*,262300,-0.1804,-0.0374,7,-0.4167,-0.6316,215.5,0.2073,,0,,-1,0,,,0,-1,,0,,,330177,0.1183,0.1324,7,-0.4167,-0.6316,0,0,0
4/1/19 0:00,66067,"Ottawa, KS",,180050,0.0286,0.4752,44,-0.2281,0.1,92,0.0636,0.4839,12,-0.4,-0.4,0,,,6,-0.7,0.5,0,,,219399,0.1085,0.4873,44,-0.2281,0.1,0,0,0
4/1/19 0:00,66070,"Ozawkie, KS",*,195050,0.0688,0.0744,12.5,-0.0385,-0.5,63.5,0.1759,,2,,-0.75,0,,,0,,,0,,,277708,0.0103,0.3932,12.5,-0.0385,-0.5,0,0,0
4/1/19 0:00,66071,"Paola, KS",,199050,0.0529,-0.1776,34,0.36,-0.1905,26.5,-0.2838,-0.4752,26,0.3,0.3,0,,,10,1.5,0.25,0,,,272487,0.0233,-0.3453,34,0.36,-0.1905,0,0,0
4/1/19 0:00,66075,"Pleasanton, KS",,69950,0,0,10,-0.1667,0,96,0.0492,0.7143,4,0,0,0,,,2,,,0,,,155733,0.362,0.3433,10,-0.1667,0,0,0,0
4/1/19 0:00,66083,"Spring Hill, KS",,350000,0,0.07,100.5,0.0806,0.0361,83.5,-0.3769,0.4397,32,0.1429,0,10,1.5,0.25,16,0,0,0,,,485090,0.0586,0.1306,100.5,0.0806,0.0361,0,0,0
4/1/19 0:00,66085,"Stilwell, KS",,570000,0.0487,0.0555,105.5,0.0657,-0.1281,93,-0.5485,-0.0313,28,-0.125,-0.125,4,-0.5,0,24,1,0.5,0,,,634006,0.0338,0.0621,105.5,0.0657,-0.1281,0,0,0
4/1/19 0:00,66086,"Tonganoxie, KS",,283775,0.1407,0.0809,46,-0.1636,-0.098,48.25,-0.1065,-0.035,28,0.1667,1.3333,2,,-0.5,22,0.8333,0.8333,0,,,318154,0.0742,0.0595,46,-0.1636,-0.098,0,0,0
4/1/19 0:00,66092,"Wellsville, KS",,253800,0.4218,-0.1485,8.5,-0.0556,-0.5526,29.5,-0.0781,-0.7108,6,0.5,-0.25,0,,,2,,-0.5,0,,,335083,0.0397,-0.1812,8.5,-0.0556,-0.5526,0,0,0
4/1/19 0:00,66102,"Kansas City, KS",,105050,-0.0187,0.3123,35.5,0.2679,-0.2111,35,-0.507,-0.3137,22,0.375,0.375,0,,-1,12,,0.5,0,,,115950,0.0729,0.2701,35.5,0.2679,-0.2111,0,0,0
4/1/19 0:00,66103,"Kansas City, KS",,123550,0.1761,-0.0714,16.5,-0.0833,-0.2826,27.25,-0.3188,0.2111,14,2.5,-0.125,0,,,4,0,,0,,,136560,0.1202,-0.0784,16.5,-0.0833,-0.2826,0,0,0
4/1/19 0:00,66104,"Kansas City, KS",,90275,0.1348,0.1277,43,0.1026,0.0488,39.75,-0.2206,0.0461,28,0.75,0.4,0,,,10,0.25,1.5,0,,,96789,0.051,0.136,43,0.1026,0.0488,0,0,0
4/1/19 0:00,66106,"Kansas City, KS",,122275,0.0271,-0.0596,37,-0.0263,0.0882,36.25,-0.5411,0.25,26,0.625,0.0833,2,,,4,0,-0.6667,0,,,124108,0.0394,-0.0811,37,-0.0263,0.0882,0,0,0
4/1/19 0:00,66109,"Kansas City, KS",,294995,-0.0454,0.0659,103.5,0.035,-0.0236,56,-0.4886,0.3659,62,0.9375,0.0333,0,,,24,0.2,0.5,0,,,327295,-0.0679,0.162,103.5,0.035,-0.0236,0,0,0
4/1/19 0:00,66111,"Kansas City, KS",,148525,0.0998,-0.0167,13.5,0.5,-0.4375,23.5,-0.5804,-0.06,8,1,-0.3333,0,,,4,,0,0,,,189127,0.0451,-0.022,13.5,0.5,-0.4375,0,0,0
4/1/19 0:00,66112,"Kansas City, KS",,129662.5,-0.0395,-0.074,14.5,0.1154,-0.275,34.25,0.7125,0.0703,10,-0.1667,0.25,0,,,2,,-0.5,0,,,158505,0.0387,0.0876,14.5,0.1154,-0.275,0,0,0
4/1/19 0:00,66202,"Mission, KS",*,232000,0.0309,,33,0.1786,0,22,0.2222,-0.12,30,0.0714,0.25,0,,,16,1,3,0,,,271408,0.1569,0.3521,33,0.1786,0,0,0,0
4/1/19 0:00,66203,"Shawnee, KS",,210050,0.0002,0.2216,25.5,0.1591,-0.3289,22.5,0.3235,0.2857,22,0.1,-0.3889,0,,,14,2.5,2.5,0,,,210424,0.0343,0.0949,25.5,0.1591,-0.3289,0,0,0
4/1/19 0:00,66204,"Overland Park, KS",*,193800,-0.0549,,37,0.4231,,20.5,-0.2264,,32,0.3333,0.1429,0,,,20,0.6667,4,0,,,224079,-0.0008,0.0269,37,0.4231,0.2759,0,0,0
4/1/19 0:00,66205,"Mission, KS",,359950,-0.0769,-0.0991,57.5,0.1979,0.0849,29.25,-0.2866,-0.025,40,0.4286,-0.0909,0,,,16,-0.3333,-0.2,0,,,499830,0.0112,0.188,57.5,0.1979,0.0849,0,0,0
4/1/19 0:00,66206,"Leawood, KS",*,525050,-0.0497,0.0512,74,0.1212,0.0725,52.5,-0.2905,,40,0.6667,0,0,-1,,34,0.7,0.0625,0,,,632186,-0.0332,0.0434,74,0.1212,0.0725,0,0,0
4/1/19 0:00,66207,"Overland Park, KS",,425050,0,0.0625,50.5,0.2317,0.0521,30.25,0.3152,0.2604,28,-0.2222,-0.125,0,,,12,2,-0.5,0,,,517765,0.0088,-0.0128,50.5,0.2317,0.0521,0,0,0
4/1/19 0:00,66208,"Prairie Village, KS",,602270,-0.0469,-0.0699,132,0.1478,0.1379,38.25,0.0066,0.0066,70,0.0938,-0.0789,0,,,46,0.2778,0.4375,0,,,990777,-0.0483,0.0779,132,0.1478,0.1379,0,0,0
4/1/19 0:00,66209,"Leawood, KS",*,485050,-0.0281,,74,0.1746,,37.25,-0.1534,,42,0.5,0.5,0,,,22,-0.0833,0.375,0,,,523482,-0.0119,-0.0082,74,0.1746,0.6444,0,0,0
4/1/19 0:00,66210,"Overland Park, KS",,305025,0.04,0.1513,24.5,0.3611,-0.1552,17.5,-0.4355,-0.0541,22,0.8333,-0.0833,0,,,4,-0.5,-0.5,0,,,288380,0.0325,0.0945,24.5,0.3611,-0.1552,0,0,0
4/1/19 0:00,66211,"Leawood, KS",,1018800,0.0187,0.078,33.5,0.1552,0.1167,34.5,0.0781,-0.1154,8,-0.6,-0.3333,0,,,8,1,1,0,,,1290732,0.0262,0.2113,33.5,0.1552,0.1167,0,0,0
4/1/19 0:00,66212,"Overland Park, KS",,235050,-0.0204,0.0933,50.5,0.1744,0.01,26,0.2093,0.0833,50,0.1364,0.25,2,,,8,,0,0,,,251618,0.0105,0.0024,50.5,0.1744,0.01,0,0,0
4/1/19 0:00,66213,"Overland Park, KS",,389300,-0.0146,0.0046,64,0.3061,0.2308,27.75,-0.2292,-0.2397,48,0.2,1,0,,,26,1.1667,1.1667,0,,,389243,0.0225,-0.0587,64,0.3061,0.2308,0,0,0
4/1/19 0:00,66215,"Lenexa, KS",,271300,0.0255,0.0852,51,0.3077,-0.0192,27.5,0.0577,0.25,38,0.1875,0.0556,0,,,10,-0.375,-0.1667,0,,,298426,0.0616,0.0966,51,0.3077,-0.0192,0,0,0
4/1/19 0:00,66216,"Shawnee, KS",,393050,0.2697,0.2677,48,0.2973,-0.1111,23,-0.2333,-0.1321,40,1,0.1111,0,,,20,1.5,0.6667,0,,,380489,-0.0011,0.2432,48,0.2973,-0.1111,0,0,0
4/1/19 0:00,66217,"Shawnee, KS",,495050,0.0312,-0.0332,24.5,0.1136,-0.02,84.5,-0.2522,0.6408,8,1,-0.3333,0,,,8,,1,0,,,608750,-0.028,0.0161,24.5,0.1136,-0.02,0,0,0
4/1/19 0:00,66218,"Shawnee, KS",,441550,-0.0566,-0.0353,57.5,0.0648,0.2234,75.5,-0.4055,-0.2562,24,0.2,0.5,0,,-1,16,0.3333,1,0,,,439672,-0.0271,-0.0022,57.5,0.0648,0.2234,0,0,0
4/1/19 0:00,66220,"Lenexa, KS",*,531262.5,-0.0071,,75,0.2097,,52.5,0.0096,,36,1.25,0.8,2,-0.5,,20,0.6667,1.5,0,,,538791,-0.0004,-0.0119,75,0.2097,0.5306,0,0,0
4/1/19 0:00,66221,"Overland Park, KS",,615050,-0.016,0.0513,214,0.1694,0.1758,72.5,-0.1944,0.5104,62,0.2917,0.1923,6,-0.25,-0.625,40,1,-0.2857,0,,,680080,0.0042,0.0848,214,0.1694,0.1758,0,0,0
4/1/19 0:00,66223,"Overland Park, KS",,364800,-0.0007,0.298,96.5,0.3403,0.0158,43.75,-0.5346,-0.5139,56,0.75,1,0,-1,,28,6,1.3333,0,,,448766,-0.0443,0.1125,96.5,0.3403,0.0158,0,0,0
4/1/19 0:00,66224,"Overland Park, KS",*,650550,0.0085,,129.5,0.2103,,46.25,-0.4973,,50,0.3889,0.25,0,,,18,-0.1,-0.1,0,,,779875,0.0422,0.0591,129.5,0.2103,0.5602,0,0,0
4/1/19 0:00,66226,"Shawnee, KS",,400037.5,0.0191,0.0775,61,0.0339,0.1731,92,0.0455,0.2349,36,1.25,0.2857,0,,,12,0,2,0,,,403846,-0.0125,-0.0398,61,0.0339,0.1731,0,0,0
4/1/19 0:00,66227,"Lenexa, KS",,440528.75,0.0011,0.0251,116.5,0.013,0.1202,123,-0.1022,0.5375,24,-0.1429,-0.3333,6,0.5,-0.75,14,0.1667,0.1667,0,,,463798,-0.0029,0.0453,116.5,0.013,0.1202,0,0,0
4/1/19 0:00,66434,"Hiawatha, KS",*,74550,-0.16,-0.126,32.5,-0.0972,0.1207,183.25,0.0096,,4,0,-0.5,0,,,2,,-0.5,5,,,86691,-0.895,-0.1173,37.5,0.0417,0.2931,0.1538,0.1538,0.1538
4/1/19 0:00,66436,"Holton, KS",*,199950,0.4338,,16.5,0.1786,-0.3654,35.5,-0.1548,-0.4621,8,1,1,0,,,4,,-0.5,0,,,213559,0.2881,0.4369,16.5,0.1786,-0.3654,0,0,0
4/1/19 0:00,66441,"Junction City, KS",*,125050,0.0081,-0.0377,309,0.0619,,94.5,-0.1637,0.0862,72,0.3846,-0.3333,4,0,,68,0.7,-0.2917,4.5,,,139774,0.0177,-0.0215,313.5,0.0773,-0.3064,0.0146,0.0146,0.0146
4/1/19 0:00,66502,"Manhattan, KS",*,202500,-0.045,0.0047,259,0.0117,,62,0.5122,,82,-0.1087,-0.0682,0,,,62,0.2917,-0.1389,3,,,305025,-0.1376,0.3647,262,0.0234,0.1855,0.0116,0.0116,0.0116
4/1/19 0:00,66503,"Manhattan, KS",*,273725,0.0136,0.108,153.5,0.0964,,66.5,0.0076,,54,0.125,-0.2059,0,,,30,0.0714,-0.375,2,,,324278,0.0157,0.0889,155.5,0.1107,-0.1165,0.013,0.013,0.013
4/1/19 0:00,66523,"Osage City, KS",*,113300,0.2111,,19,-0.1739,,218.5,0.1747,,4,0,0,0,,,4,0,,0,,,121830,-0.0253,0.0424,19,-0.1739,1.375,0,0,0
4/1/19 0:00,66547,"Wamego, KS",,245775,0.1762,0.1757,35.5,0.0441,-0.1341,51,-0.3625,-0.0377,14,0.75,-0.3,0,,,8,0,-0.5,0,,,271624,0.0865,0.1509,35.5,0.0441,-0.1341,0,0,0
4/1/19 0:00,66604,"Topeka, KS",,94000,0.0556,0.0933,87,-0.0543,-0.0225,47.75,-0.1623,-0.0637,40,-0.0909,0.25,0,,,18,-0.1,0.125,0,,,132281,0.1103,-0.0242,87,-0.0543,-0.0225,0,0,0
4/1/19 0:00,66605,"Topeka, KS",,59512.5,-0.0323,-0.1492,35,0.129,-0.1463,36.75,0.225,0.1855,20,0,-0.2857,0,,,4,-0.5,-0.5,0,,,100230,0.0421,0.0534,35,0.129,-0.1463,0,0,0
4/1/19 0:00,66606,"Topeka, KS",*,76750,-0.0442,-0.0646,35,-0.0278,0.0938,84.75,0.356,,10,-0.375,-0.375,0,,,14,2.5,0.75,0,,,141757,0.0252,0.2819,35,-0.0278,0.0938,0,0,0
4/1/19 0:00,66609,"Topeka, KS",,140025,-0.1996,-0.0821,20,0.1765,0,52.5,0.1667,0.6935,12,0.5,0.5,0,,,6,0.5,,0,,,150560,-0.0544,-0.0647,20,0.1765,0,0,0,0
4/1/19 0:00,66610,"Topeka, KS",,324950,-0.0441,0.1207,39,0.3,-0.0714,31.75,-0.4227,-0.2944,22,0.375,0.375,0,,,8,1,-0.3333,0,,,388462,-0.0872,0.1058,39,0.3,-0.0714,0,0,0
4/1/19 0:00,66611,"Topeka, KS",*,87125,-0.0627,0.0554,30,-0.0323,0.3043,67.5,-0.25,,26,2.25,0.625,0,,,6,0.5,0.5,0,,,101279,0.0014,-0.2349,30,-0.0323,0.3043,0,0,0
4/1/19 0:00,66614,"Topeka, KS",*,182050,0.0243,,68,0.0625,-0.1392,25,-0.4318,-0.3902,54,0.35,0.0385,0,,,20,0,0.25,0,,,206354,-0.0325,0.2265,68,0.0625,-0.1392,0,0,0
4/1/19 0:00,66616,"Topeka, KS",,64775,0.0456,0.1158,18.5,0.0278,-0.3393,77.5,-0.2172,0.2109,6,-0.25,0.5,0,,,0,,-1,0,,,68158,0.122,-0.1433,18.5,0.0278,-0.3393,0,0,0
4/1/19 0:00,66617,"Topeka, KS",,184962.5,0.088,0.3216,8,0.1429,-0.2,14,-0.4286,-0.65,8,0,1,0,,,6,0.5,0.5,0,,,221030,0.1409,0.3967,8,0.1429,-0.2,0,0,0
4/1/19 0:00,66618,"Topeka, KS",,274800,0.2,-0.1133,19.5,0.0833,-0.25,36.25,0.0507,-0.0461,10,-0.1667,-0.1667,0,,,8,,0,0,,,262968,0.0945,-0.1746,19.5,0.0833,-0.25,0,0,0
4/1/19 0:00,66701,"Fort Scott, KS",,76300,0.0167,-0.1225,89.5,0.0915,-0.2664,94.25,-0.0575,0.1088,22,0.375,0.1,0,,,22,1.75,0.8333,0,,,111763,-0.0026,0.0138,89.5,0.0915,-0.2664,0,0,0
4/1/19 0:00,66713,"Baxter Springs, KS",,78725,0.0504,0.1569,30,-0.0625,-0.4231,97.75,-0.0822,-0.1114,6,-0.5,-0.25,0,,,10,1.5,,0,,-1,100117,-0.0122,0.1199,30,-0.0625,-0.4444,0,0,-0.0385
4/1/19 0:00,66720,"Chanute, KS",*,83800,0.0601,0.2136,40.5,0.1571,-0.3361,55,-0.4149,,12,0.5,0.5,0,,,2,-0.5,-0.75,0,,,108442,0.0294,0.1247,40.5,0.1571,-0.3361,0,0,0
4/1/19 0:00,66725,"Columbus, KS",*,84549.5,0.0562,-0.0505,54.5,0.0481,-0.0763,150,0.1858,,6,-0.625,-0.7,0,,,12,0.5,0,0.5,-0.5,-0.5,93905,0.086,0.0052,55,0.0377,-0.0833,0.0092,-0.0101,-0.0078
4/1/19 0:00,66739,"Galena, KS",*,40625,-0.0055,,38,0.0857,0.3571,134.5,0.3058,0.5824,6,0.5,,0,,,0,,,0,,-1,60156,-0.0344,-0.2557,38,0.0857,0.3103,0,0,-0.0357
4/1/19 0:00,66743,"Girard, KS",,85671.25,-0.0743,0.0254,19,0.2667,-0.3448,92.5,0.1859,-0.3707,4,-0.5,0,0,,,2,,-0.5,0,,,94560,0.0664,-0.1687,19,0.2667,-0.3448,0,0,0
4/1/19 0:00,66749,"Iola, KS",,85425,0.0806,-0.0375,49,0,0.1951,114.5,0.1225,-0.1908,12,2,0.5,0,,,16,1,3,0,,,94306,-0.6025,-0.0749,49,0,0.1951,0,0,0
4/1/19 0:00,66762,"Pittsburg, KS",,81299.75,0.0188,-0.0441,208.5,0.0221,0.115,86,-0.1848,-0.0444,44,0.1,0.2222,0,,,22,-0.0833,-0.2143,0,,,131325,-0.0053,-0.0223,208.5,0.0221,0.115,0,0,0
4/1/19 0:00,66763,"Frontenac, KS",*,71725,0.1198,-0.245,30,0.0345,0.5789,149.5,0.1818,,4,0,0,0,,,2,-0.5,-0.5,0,,,84208,0.1289,-0.2207,30,0.0345,0.5789,0,0,0
4/1/19 0:00,66801,"Emporia, KS",,166050,0.2125,0.3717,63.5,0.114,0.0079,38.5,-0.3125,-0.163,34,0.4167,0.0625,0,,,12,0.5,-0.4,0,,,196816,0.1729,0.1888,63.5,0.114,0.0079,0,0,0
4/1/19 0:00,66839,"Burlington, KS",,117300,-0.0105,-0.084,35.5,0.1452,0.5435,123,-0.0391,0.2813,2,-0.5,-0.5,0,,,4,,0,0,,,129994,-0.0014,-0.2304,35.5,0.1452,0.5435,0,0,0
4/1/19 0:00,66861,"Marion, KS",,92050,0.0115,-0.0075,22,0.0476,-0.2903,160,0.1985,0.2549,2,,-0.5,0,,,4,0,0,0,,,118404,0.0294,0.0523,22,0.0476,-0.2903,0,0,0
4/1/19 0:00,67002,"Andover, KS",*,330223.75,0.0654,,86,0.0488,-0.1569,62,-0.0746,-0.1143,36,0.2857,-0.1,4,,0,14,0.1667,-0.5,0,,,425062,0.0388,0.0994,86,0.0488,-0.1569,0,0,0
4/1/19 0:00,67005,"Arkansas City, KS",,67550,-0.074,-0.0999,71,0.0758,0.0758,64,-0.1634,-0.0448,22,-0.2143,0.375,0,,,14,0.75,0.1667,0,,,101134,-0.0124,-0.0187,71,0.0758,0.0758,0,0,0
4/1/19 0:00,67010,"Augusta, KS",,161300,-0.1619,-0.037,27,0.0385,-0.2286,43,-0.4691,0.5926,18,1.25,-0.25,0,,,12,0,0.5,0,,,354888,-0.0547,0.4302,27,0.0385,-0.2286,0,0,0
4/1/19 0:00,67037,"Derby, KS",*,236225,0.0213,0.0591,98,0,-0.0667,63,-0.1127,,52,0.4444,0,0,,,14,-0.4167,-0.5625,0,,,266067,0.0661,0.1332,98,0,-0.0667,0,0,0
4/1/19 0:00,67042,"El Dorado, KS",,114125,0.1407,0.1759,59.5,0.0085,0.0818,51.5,-0.055,0.1196,28,0.1667,0.1667,0,,,18,0.125,0.5,0,,,161197,0.1325,0.2228,59.5,0.0085,0.0818,0,0,0
4/1/19 0:00,67045,"Eureka, KS",,81200,-0.0453,0.0834,24.5,0.1667,0.1136,139.5,-0.0638,0.3413,4,,0,0,,,4,0,,0,,,99194,-0.019,0.2488,24.5,0.1667,0.1136,0,0,0
4/1/19 0:00,67052,"Goddard, KS",,226105,0.1204,0.138,14.5,0.0357,-0.0938,37,-0.3621,-0.1395,14,2.5,0.75,4,,,2,-0.5,-0.75,0,,,301782,0.0691,0.2885,14.5,0.0357,-0.0938,0,0,0
4/1/19 0:00,67060,"Haysville, KS",,134950,-0.0851,-0.0755,25.5,-0.1207,0.02,75.25,0.5357,0.4755,8,-0.5,0,2,,,2,-0.5,-0.75,0,,,166318,0.0508,0,25.5,-0.1207,0.02,0,0,0
4/1/19 0:00,67063,"Hillsboro, KS",,93050,-0.021,0.3476,18,0.2,0.5,38.25,-0.15,-0.754,8,1,,0,,,0,-1,,0,,,108814,-0.0346,0.1215,18,0.2,0.5,0,0,0
4/1/19 0:00,67101,"Maize, KS",*,355050,0.1273,,30,0.0714,0.1538,46.5,-0.4038,-0.4398,4,-0.6667,-0.5,0,,,6,0.5,0.5,0,,,383331,0.0922,0.0649,30,0.0714,0.1538,0,0,0
4/1/19 0:00,67110,"Mulvane, KS",*,268050,0.0308,,23.5,0.3824,-0.1607,45.5,-0.0714,-0.3209,10,0.25,0.25,0,,,6,0.5,-0.25,0,,,250869,0.0202,0.359,23.5,0.3824,-0.1607,0,0,0
4/1/19 0:00,67114,"Newton, KS",*,127800,0.0826,-0.1595,66,0.082,,44.5,-0.4639,-0.1442,28,0.4,0,0,,,16,0.3333,0.3333,4,0.3333,,159207,0.0316,-0.0545,70,0.0938,0.1111,0.0606,0.0114,0.0606
4/1/19 0:00,67124,"Pratt, KS",,84975,-0.1008,-0.0344,70.5,0.0368,-0.1506,95.5,0.1863,-0.0155,14,0.1667,-0.125,0,,,16,0.3333,1,10,-0.2857,-0.2308,111983,-0.045,-0.0009,80.5,-0.0183,-0.1615,0.1418,-0.064,-0.0148
4/1/19 0:00,67133,"Rose Hill, KS",,250050,-0.0706,0.0874,17.5,0.3462,-0.2045,19.5,-0.7784,-0.6723,14,0.75,0.75,0,,,6,0.5,0.5,0,,,278619,0.0186,0.137,17.5,0.3462,-0.2045,0,0,0
4/1/19 0:00,67147,"Valley Center, KS",,247775,-0.0283,0.1237,40,0.2903,0.25,30,-0.5,-0.2105,24,2,0.5,0,,,12,0.5,0.5,0,,,267996,0.04,0.1774,40,0.2903,0.25,0,0,0
4/1/19 0:00,67152,"Wellington, KS",,77475,0.0463,0.191,36,0.0286,0.2,69.5,-0.1775,0.2636,8,-0.3333,0,0,,,12,0.5,0,0,,,105469,0.0944,-0.0292,36,0.0286,0.2,0,0,0
4/1/19 0:00,67156,"Winfield, KS",*,97950,0.0999,,84.5,0.006,,86.25,-0.0625,,20,0.6667,0.25,0,,,28,2.5,1.3333,0,,,136552,-0.0137,0.0514,84.5,0.006,0.3203,0,0,0
4/1/19 0:00,67203,"Wichita, KS",*,99975,0.0098,-0.0239,38.5,-0.1444,-0.2596,49,0.3803,,18,-0.5,-0.3571,0,,,18,0.125,0.5,0,,,121707,0.0082,-0.2563,38.5,-0.1444,-0.2596,0,0,0
